"fecha","provincia","codigo indec provincia","departamento","codigo Indec departamento","localidad","codigo indec localidad","origen de financiamiento","tipo","ultima_actualizacion","total","positivos"
"2020-04-23","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Privado","Privado","2020-05-14","28",""
"2020-04-23","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Público","Municipal","2020-05-14","4","1"
"2020-04-23","Buenos Aires","06","Florencio Varela","274","FLORENCIO VARELA","010","Privado","Mixta","2020-05-14","4",""
"2020-04-23","Buenos Aires","06","Florencio Varela","274","VILLA VATTEONE","010","Privado","Privado","2020-05-14","1","1"
"2020-04-23","Buenos Aires","06","Florencio Varela","274","VILLA VATTEONE","010","Público","Provincial","2020-05-14","8",""
"2020-04-23","Buenos Aires","06","Patagones","602","CARMEN DE PATAGONES","030","Público","Municipal","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","San Miguel","760","SAN MIGUEL","010","Público","Municipal","2020-05-14","16","1"
"2020-04-23","Buenos Aires","06","San Vicente","778","SAN VICENTE","020","Público","Municipal","2020-05-14","5","2"
"2020-04-23","Buenos Aires","06","Marcos Paz","525","MARCOS PAZ","020","Público","Municipal","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Olavarría","595","OLAVARRIA","070","Público","Municipal","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","La Costa","420","SANTA TERESITA","040","Público","Municipal","2020-05-14","3",""
"2020-04-23","Buenos Aires","06","Exaltación de la Cruz","266","CAPILLA DEL SE¥OR","020","Público","Municipal","2020-05-14","2",""
"2020-04-23","Buenos Aires","06","Chacabuco","210","CHACABUCO","020","Público","Municipal","2020-05-14","2",""
"2020-04-23","Buenos Aires","06","General Alvarado","280","MIRAMAR","040","Público","Municipal","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Quilmes","658","EZPELETA","030","Privado","Privado","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Quilmes","658","BERNAL OESTE","010","Privado","Privado","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Quilmes","658","QUILMES","010","Privado","Privado","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Quilmes","658","QUILMES OESTE","010","Privado","Privado","2020-05-14","13","2"
"2020-04-23","Buenos Aires","06","Quilmes","658","SAN FRANCISCO SOLANO","010","Privado","Privado","2020-05-14","2",""
"2020-04-23","Buenos Aires","06","Quilmes","658","SAN FRANCISCO SOLANO","010","Público","Municipal","2020-05-14","2",""
"2020-04-23","Buenos Aires","06","Tandil","791","TANDIL","050","Privado","Privado","2020-05-14","2",""
"2020-04-23","Buenos Aires","06","Tandil","791","TANDIL","050","Público","Municipal","2020-05-14","3",""
"2020-04-23","Buenos Aires","06","Tandil","791","TANDIL","050","Público","Universitario público","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Esteban Echeverría","260","MONTE GRANDE","010","Privado","Privado","2020-05-14","25","2"
"2020-04-23","Buenos Aires","06","Esteban Echeverría","260","MONTE GRANDE","010","Público","Municipal","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","San Andrés de Giles","728","SAN ANDRES DE GILES","040","Público","Municipal","2020-05-14","5",""
"2020-04-23","Buenos Aires","06","Bolívar","105","SAN CARLOS DE BOLIVAR","060","Público","Municipal","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Moreno","560","PASO DEL REY","010","Privado","Privado","2020-05-14","1",""
"2020-04-23","Buenos Aires","06","Moreno","560","PASO DEL REY","010","Público","Provincial","2020-05-14","10",""
"2020-04-23","Catamarca","10","Capital","049","SAN FERNANDO DEL VALLE DE CATAMARCA","030","Público","Provincial","2020-05-14","11",""
"2020-04-23","Chaco","22","San Fernando","140","RESISTENCIA","060","Privado","Privado","2020-05-14","7",""
"2020-04-23","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Provincial","2020-05-14","152","8"
"2020-04-23","Chaco","22","Libertador General San Martín","084","GENERAL JOSE DE SAN MARTIN","020","Público","Provincial","2020-05-14","1",""
"2020-04-23","Chubut","26","Escalante","021","BARRIO CALETA OLIVARES","030","Privado","Privado","2020-05-14","1",""
"2020-04-23","Chubut","26","Escalante","021","COMODORO RIVADAVIA","030","Público","Provincial","2020-05-14","6",""
"2020-04-23","Córdoba","14","San Alberto","126","MINA CLAVERO","090","Público","Provincial","2020-05-14","3",""
"2020-04-23","Córdoba","14","General San Martín","042","VILLA MARIA","170","Público","Provincial","2020-05-14","8",""
"2020-04-23","Córdoba","14","Tulumba","175","SAN JOSE DE LA DORMIDA","080","Público","Provincial","2020-05-14","1",""
"2020-04-23","Córdoba","14","Colón","021","COLONIA CAROYA","050","Privado","Privado","2020-05-14","2",""
"2020-04-23","Córdoba","14","Colón","021","JESUS MARIA","140","Público","Provincial","2020-05-14","3",""
"2020-04-23","Córdoba","14","Colón","021","LA CALERA","150","Público","Municipal","2020-05-14","11",""
"2020-04-23","Córdoba","14","Colón","021","UNQUILLO","280","Público","Municipal","2020-05-14","9",""
"2020-04-23","Córdoba","14","Capital","014","CORDOBA","010","Privado","Privado","2020-05-14","81","1"
"2020-04-23","Córdoba","14","Capital","014","CORDOBA","010","Público","Nacional","2020-05-14","3",""
"2020-04-23","Córdoba","14","Capital","014","CORDOBA","010","Público","Provincial","2020-05-14","70","1"
"2020-04-23","Córdoba","14","Capital","014","CORDOBA","010","Público","Municipal","2020-05-14","14",""
"2020-04-23","Córdoba","14","Capital","014","CORDOBA","010","Público","FFAA/Seguridad","2020-05-14","2",""
"2020-04-23","Córdoba","14","Capital","014","CORDOBA","010","Público","Universitario público","2020-05-14","1",""
"2020-04-23","Córdoba","14","Río Segundo","119","VILLA DEL ROSARIO","210","Público","Provincial","2020-05-14","2",""
"2020-04-23","Córdoba","14","Unión","182","BELL VILLE","060","Público","Provincial","2020-05-14","2",""
"2020-04-23","Córdoba","14","Calamuchita","007","SANTA ROSA DE CALAMUCHITA (SANTA ROSA DE CALAMUCHITA)","210","Público","Provincial","2020-05-14","3","1"
"2020-04-23","Córdoba","14","Río Seco","112","VILLA DE MARIA","130","Público","Municipal","2020-05-14","2",""
"2020-04-23","Córdoba","14","San Justo","140","ARROYITO","030","Público","Municipal","2020-05-14","1",""
"2020-04-23","Córdoba","14","San Justo","140","LAS VARILLAS","270","Privado","Privado","2020-05-14","1",""
"2020-04-23","Córdoba","14","San Justo","140","LAS VARILLAS","270","Público","Municipal","2020-05-14","1",""
"2020-04-23","Córdoba","14","San Justo","140","SAN FRANCISCO","360","Público","Provincial","2020-05-14","24",""
"2020-04-23","Córdoba","14","Santa María","147","MALAGUEÑO","210","Público","Municipal","2020-05-14","1",""
"2020-04-23","Córdoba","14","Santa María","147","ALTA GRACIA","010","Público","Provincial","2020-05-14","12",""
"2020-04-23","Córdoba","14","Tercero Arriba","161","RIO TERCERO","150","Público","Provincial","2020-05-14","3",""
"2020-04-23","Córdoba","14","Tercero Arriba","161","OLIVA","110","Público","Provincial","2020-05-14","2",""
"2020-04-23","Córdoba","14","General Roca","035","HUINCA RENANCO","040","Público","Provincial","2020-05-14","1",""
"2020-04-23","Córdoba","14","Marcos Juárez","063","CORRAL DE BUSTOS","090","Público","Provincial","2020-05-14","2",""
"2020-04-23","Córdoba","14","Río Cuarto","098","RIO CUARTO","230","Privado","Privado","2020-05-14","13",""
"2020-04-23","Córdoba","14","Río Cuarto","098","RIO CUARTO","230","Público","Provincial","2020-05-14","3",""
"2020-04-23","Córdoba","14","Punilla","091","VILLA CARLOS PAZ","250","Privado","Privado","2020-05-14","4",""
"2020-04-23","Córdoba","14","Punilla","091","VILLA CARLOS PAZ","250","Público","Municipal","2020-05-14","9",""
"2020-04-23","Córdoba","14","Punilla","091","CAPILLA DEL MONTE","040","Público","Municipal","2020-05-14","2",""
"2020-04-23","Córdoba","14","Punilla","091","COSQUIN","070","Público","Municipal","2020-05-14","1",""
"2020-04-23","Córdoba","14","Punilla","091","LA FALDA","120","Público","Municipal","2020-05-14","2",""
"2020-04-23","Córdoba","14","Punilla","091","SANTA MARIA DE PUNILLA","210","Público","Provincial","2020-05-14","17",""
"2020-04-23","Corrientes","18","Capital","021","CORRIENTES","020","Privado","Privado","2020-05-14","2",""
"2020-04-23","Corrientes","18","Capital","021","CORRIENTES","020","Público","Provincial","2020-05-14","23","2"
"2020-04-23","Entre Ríos","30","Uruguay","098","CONCEPCION DEL URUGUAY","040","Privado","Privado","2020-05-14","1",""
"2020-04-23","Entre Ríos","30","Nogoyá","077","NOGOYA","070","Público","Provincial","2020-05-14","1",""
"2020-04-23","Entre Ríos","30","Concordia","015","CONCORDIA","060","Público","Provincial","2020-05-14","3",""
"2020-04-23","Entre Ríos","30","Paraná","084","PARANA","160","Privado","Privado","2020-05-14","1",""
"2020-04-23","Entre Ríos","30","Paraná","084","PARANA","160","Público","Nacional","2020-05-14","2",""
"2020-04-23","Entre Ríos","30","Paraná","084","PARANA","160","Público","Provincial","2020-05-14","12",""
"2020-04-23","Entre Ríos","30","Paraná","084","PARANA","160","Público","FFAA/Seguridad","2020-05-14","1",""
"2020-04-23","Entre Ríos","30","Gualeguay","049","GUALEGUAY","040","Público","Provincial","2020-05-14","1",""
"2020-04-23","Formosa","34","Formosa","014","FORMOSA","020","Público","Provincial","2020-05-14","5",""
"2020-04-23","Jujuy","38","Dr. Manuel Belgrano","021","SAN SALVADOR DE JUJUY","060","Público","Provincial","2020-05-14","17",""
"2020-04-23","La Pampa","42","Capital","021","SANTA ROSA","020","Público","Provincial","2020-05-14","3",""
"2020-04-23","La Rioja","46","Capital","014","LA RIOJA","010","Público","Provincial","2020-05-14","12","2"
"2020-04-23","Mendoza","50","Capital","007","1A. SECCION","010","Público","Provincial","2020-05-14","4",""
"2020-04-23","Mendoza","50","Capital","007","3A. SECCION","010","Privado","Mutual","2020-05-14","1",""
"2020-04-23","Mendoza","50","Capital","007","3A. SECCION","010","Público","Provincial","2020-05-14","2","1"
"2020-04-23","Mendoza","50","Capital","007","7A. SECCION","010","Público","Provincial","2020-05-14","2",""
"2020-04-23","Mendoza","50","Guaymallén","028","DORREGO","020","Privado","Privado","2020-05-14","1",""
"2020-04-23","Mendoza","50","Guaymallén","028","GUAYMALLEN","020","Público","Provincial","2020-05-14","3",""
"2020-04-23","Mendoza","50","Guaymallén","028","SAN JOSE","020","Privado","Privado","2020-05-14","2",""
"2020-04-23","Mendoza","50","Tunuyán","119","TUNUYAN","060","Público","Provincial","2020-05-14","1",""
"2020-04-23","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Privado","Obra social","2020-05-14","3","1"
"2020-04-23","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Privado","Mutual","2020-05-14","5","1"
"2020-04-23","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Público","Provincial","2020-05-14","1",""
"2020-04-23","Mendoza","50","General Alvear","014","GENERAL ALVEAR","030","Público","Provincial","2020-05-14","1",""
"2020-04-23","Mendoza","50","Maipú","070","MAIPU","060","Público","Provincial","2020-05-14","3",""
"2020-04-23","Mendoza","50","San Rafael","105","SAN RAFAEL  (CIUDAD DE SAN RAFAEL)","210","Público","Provincial","2020-05-14","2",""
"2020-04-23","Misiones","54","Iguazú","063","PUERTO IGUAZU","030","Público","Provincial","2020-05-14","18",""
"2020-04-23","Misiones","54","Capital","028","GARUPA","010","Público","Provincial","2020-05-14","1",""
"2020-04-23","Misiones","54","Capital","028","POSADAS","030","Público","Provincial","2020-05-14","5",""
"2020-04-23","Misiones","54","Capital","028","POSADAS (MUNICIPIO DE POSADAS)","030","Privado","Privado","2020-05-14","1",""
"2020-04-23","Neuquén","58","Zapala","112","ZAPALA","040","Público","Provincial","2020-05-14","2",""
"2020-04-23","Neuquén","58","Loncopué","063","LONCOPUE","020","Público","Provincial","2020-05-14","2","1"
"2020-04-23","Neuquén","58","Picún Leufú","098","PICUN LEUFU","020","Público","Provincial","2020-05-14","1",""
"2020-04-23","Neuquén","58","Picunches","105","LAS LAJAS","030","Público","Provincial","2020-05-14","4","4"
"2020-04-23","Neuquén","58","Confluencia","035","CENTENARIO","030","Público","Provincial","2020-05-14","3",""
"2020-04-23","Neuquén","58","Confluencia","035","NEUQUEN","070","Privado","Privado","2020-05-14","4",""
"2020-04-23","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-05-14","25",""
"2020-04-23","Neuquén","58","Confluencia","035","PLOTTIER","100","Público","Provincial","2020-05-14","5","1"
"2020-04-23","Neuquén","58","Lácar","056","SAN MARTIN DE LOS ANDES","010","Público","Provincial","2020-05-14","1",""
"2020-04-23","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-05-14","3",""
"2020-04-23","Río Negro","62","General Roca","042","ALLEN","010","Público","Provincial","2020-05-14","2",""
"2020-04-23","Río Negro","62","General Roca","042","CINCO SALTOS","390","Público","Provincial","2020-05-14","1",""
"2020-04-23","Río Negro","62","General Roca","042","CIPOLLETTI","400","Público","Provincial","2020-05-14","3",""
"2020-04-23","Río Negro","62","General Roca","042","GENERAL ROCA","450","Público","Provincial","2020-05-14","7","1"
"2020-04-23","Río Negro","62","San Antonio","077","SAN ANTONIO OESTE","050","Público","Provincial","2020-05-14","1",""
"2020-04-23","Río Negro","62","Avellaneda","014","CHOELE CHOEL","040","Público","Provincial","2020-05-14","2",""
"2020-04-23","Río Negro","62","Avellaneda","014","LAMARQUE","070","Público","Provincial","2020-05-14","4","1"
"2020-04-23","Río Negro","62","Avellaneda","014","LUIS BELTRAN","080","Público","Provincial","2020-05-14","2",""
"2020-04-23","Río Negro","62","Pichi Mahuida","063","RIO COLORADO","020","Público","Provincial","2020-05-14","3",""
"2020-04-23","Río Negro","62","Bariloche","021","SAN CARLOS DE BARILOCHE","060","Público","Provincial","2020-05-14","35","7"
"2020-04-23","Salta","66","Capital","028","SALTA","050","Privado","Privado","2020-05-14","3",""
"2020-04-23","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-05-14","3",""
"2020-04-23","San Juan","70","Capital","028","SAN JUAN","010","Privado","Privado","2020-05-14","2",""
"2020-04-23","San Juan","70","Capital","028","SAN JUAN","010","Público","Provincial","2020-05-14","1",""
"2020-04-23","San Juan","70","Rivadavia","084","RIVADAVIA","010","Público","Provincial","2020-05-14","4",""
"2020-04-23","San Luis","74","La Capital","056","SAN LUIS","150","Público","Provincial","2020-05-14","2",""
"2020-04-23","San Luis","74","General Pedernera","035","VILLA MERCEDES","070","Público","Provincial","2020-05-14","4",""
"2020-04-23","Santa Cruz","78","Magallanes","042","PUERTO SAN JULIAN","010","Público","Provincial","2020-05-14","2",""
"2020-04-23","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Público","Provincial","2020-05-14","3",""
"2020-04-23","Santa Fe","82","General López","042","ELORTONDO","110","Público","Provincial","2020-05-14","3",""
"2020-04-23","Santa Fe","82","General López","042","VENADO TUERTO","290","Privado","Privado","2020-05-14","16",""
"2020-04-23","Santa Fe","82","General López","042","VENADO TUERTO","290","Público","Provincial","2020-05-14","4",""
"2020-04-23","Santa Fe","82","General López","042","VILLA CAÑAS","300","Público","Provincial","2020-05-14","1",""
"2020-04-23","Santa Fe","82","San Lorenzo","119","SAN LORENZO","130","Público","Municipal","2020-05-14","1",""
"2020-04-23","Santa Fe","82","San Cristóbal","091","SAN CRISTOBAL","220","Público","Provincial","2020-05-14","1",""
"2020-04-23","Santa Fe","82","General Obligado","049","RECONQUISTA","180","Público","Provincial","2020-05-14","3",""
"2020-04-23","Santa Fe","82","Garay","035","HELVECIA","020","Público","Provincial","2020-05-14","2",""
"2020-04-23","Santa Fe","82","San Martín","126","MARIA SUSANA","120","Público","Provincial","2020-05-14","2",""
"2020-04-23","Santa Fe","82","Las Colonias","070","ESPERANZA","050","Público","Provincial","2020-05-14","2","1"
"2020-04-23","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Provincial","2020-05-14","77","9"
"2020-04-23","Santa Fe","82","Castellanos","021","RAFAELA","310","Público","Provincial","2020-05-14","9","2"
"2020-04-23","Santa Fe","82","Castellanos","021","SUNCHALES","360","Público","Provincial","2020-05-14","2",""
"2020-04-23","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-05-14","42","4"
"2020-04-23","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Obra social","2020-05-14","2",""
"2020-04-23","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Provincial","2020-05-14","6",""
"2020-04-23","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Municipal","2020-05-14","21",""
"2020-04-23","Santa Fe","82","Rosario","084","VILLA GOBERNADOR GALVEZ","310","Público","Provincial","2020-05-14","2",""
"2020-04-23","Santa Fe","82","Rosario","084","GRANADERO BAIGORRIA","160","Público","Provincial","2020-05-14","3",""
"2020-04-23","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Público","Provincial","2020-05-14","7",""
"2020-04-23","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Provincial","2020-05-14","11","1"
"2020-04-23","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Público","Provincial","2020-05-14","1",""
"2020-04-23","Tucumán","90","Yerba Buena","119","VILLA CARMELA","020","Público","Provincial","2020-05-14","1","1"
